tf	gene	motif	force
DDIT3	MIR96	0	-1.1137855649900001
E2F1	MIR96	0	-0.8291749462139495
EGR1	MIR96	0	-0.6063488437422299
ELK1	MIR96	0	-0.8068168375314698
ELK4	MIR96	0	-0.9206210748241999
EN1	MIR96	0	-1.202277522389183
ESR1	MIR96	0	-1.2847400167077279
ESR2	MIR96	0	-1.209962785615748
ETS1	MIR96	1	3.2519424216085966
EWSR1	MIR96	0	-1.0710355561331812
FLI1	MIR96	0	-1.075456935854556
FOXA1	MIR96	0	-1.0021173014217672
FOXA2	MIR96	0	-0.9977149024845542
FOXD3	MIR96	0	-1.1510015490219887
FOXF2	MIR96	0	-0.8435198107819089
GABPA	MIR96	0	-0.9435611525920509
GATA1	MIR96	0	-1.0501102093600636
GATA2	MIR96	1	3.3518059675124
GATA3	MIR96	1	3.5025537397275612
HAND1	MIR96	0	-0.7413390800419333
HIF1A	MIR96	0	-1.138977638802514
HLF	MIR96	0	-1.1700525747769543
HNF4A	MIR96	0	-0.8866609999275821
HOXA5	MIR96	0	-1.056002471846154
IRF1	MIR96	0	-1.2494916632025863
IRF2	MIR96	0	-1.0934670256839627
JUN	MIR96	0	-0.22473141089769771
KLF4	MIR96	0	-0.8176160070988652
MAFB	MIR96	0	-0.9154847988975958
MAFG	MIR96	1	3.4722500299821557
MAX	MIR96	0	-1.0238790004998737
MEF2A	MIR96	0	-1.0968589008243608
MYB	MIR96	0	-1.2284692894212135
MYC	MIR96	0	-0.7795323912426325
MYCN	MIR96	0	-0.9370928086562615
NFATC2	MIR96	1	3.3999417757067842
NFE2L1	MIR96	1	3.5148606036635823
NFE2L2	MIR96	0	-0.8763629300882589
NFIC	MIR96	1	3.354543017959693
NFIL3	MIR96	0	-1.0067852669350243
NFKB1	MIR96	0	-1.1379054979666043
NFYA	MIR96	0	-0.9667289286075648
NKX2-5	MIR96	0	-0.07457334499563828
NKX3-1	MIR96	0	-0.1775285954624173
NR1H2	MIR96	0	-1.1155556569028557
NR2E3	MIR96	0	-0.13161947622254858
NR2F1	MIR96	0	-1.0884086738261556
NR3C1	MIR96	0	-0.9997330799519579
NR4A2	MIR96	1	3.136752587790154
PAX5	MIR96	0	-0.8972072456046254
PAX6	MIR96	0	-0.830652407099929
PBX1	MIR96	0	-1.0748702068412483
POU5F1	MIR96	0	-0.8162889137283029
PPARG	MIR96	0	-0.9400597676166207
PRRX2	MIR96	1	3.5416182956167086
REL	MIR96	0	-1.0973415291316506
RELA	MIR96	0	-1.1148167227730488
RORA	MIR96	0	-0.9402303226739078
RUNX1	MIR96	0	-0.8278340769982996
RXRA	MIR96	0	-0.9658519303566419
SOX10	MIR96	1	3.8048512561716192
SOX2	MIR96	0	-0.8615941798325337
SOX5	MIR96	0	0.3468491502928766
SP1	MIR96	0	-0.32173585612560995
SPI1	MIR96	0	0.29280077636910645
SPIB	MIR96	1	3.230440422643213
SRF	MIR96	0	-1.1588155107689104
SRY	MIR96	0	-1.002497115412565
STAT1	MIR96	0	-1.0678949576821122
STAT3	MIR96	0	-0.7651729885693535
TAL1	MIR96	0	-0.8075227561515577
TBP	MIR96	0	-1.1207162021995931
TCF3	MIR96	0	-1.0037115230651623
TEAD1	MIR96	0	-1.0724618956460585
TFAP2A	MIR96	0	-1.0714602828237054
TLX1	MIR96	0	-0.7418308171650917
TP53	MIR96	0	-0.9478558171194588
USF1	MIR96	0	-0.8573384636449268
VDR	MIR96	0	-0.9759367423727742
YY1	MIR96	1	3.055918804132412
AHR	MIRLET7A3	0	-1.4502883355904992
AR	MIRLET7A3	0	-1.4502883355904992
ARID3A	MIRLET7A3	0	-1.4502883355904992
ARNT	MIRLET7A3	1	3.6578129556954364
BRCA1	MIRLET7A3	1	3.452856429628615
CEBPA	MIRLET7A3	0	-0.5790915668696441
CREB1	MIRLET7A3	0	-0.730667704572248
DDIT3	MIRLET7A3	0	-1.0334369697941697
E2F1	MIRLET7A3	0	-0.7384121147404887
EGR1	MIRLET7A3	0	-0.4435328598119238
ELK1	MIRLET7A3	0	-0.7681357713630458
ELK4	MIRLET7A3	0	-0.7900739298120472
EN1	MIRLET7A3	0	-1.1122874285570248
ESR1	MIRLET7A3	0	-1.0262161502806688
ESR2	MIRLET7A3	0	-1.0568550354514545
ETS1	MIRLET7A3	1	3.6481817041464835
EWSR1	MIRLET7A3	0	-1.0466869014663476
FLI1	MIRLET7A3	0	-1.0459184973759426
FOXA1	MIRLET7A3	0	-0.9096082490470838
FOXA2	MIRLET7A3	0	-1.012936709239402
FOXD3	MIRLET7A3	0	-1.0135297490437638
FOXF2	MIRLET7A3	0	-0.8067757749292713
GABPA	MIRLET7A3	0	-0.5826802506854554
GATA1	MIRLET7A3	0	-0.7819971860673514
GATA2	MIRLET7A3	1	3.7856584575172096
GATA3	MIRLET7A3	1	3.5296245551351806
HAND1	MIRLET7A3	0	-0.7709982181329809
HIF1A	MIRLET7A3	0	-0.7950729804169346
HLF	MIRLET7A3	0	-1.0190035075631385
HNF4A	MIRLET7A3	0	-0.8018451630547345
HOXA5	MIRLET7A3	0	-1.0288744006994577
IRF1	MIRLET7A3	0	-1.159304317706031
IRF2	MIRLET7A3	0	-1.0135221005543935
JUN	MIRLET7A3	0	-0.43286413518152733
KLF4	MIRLET7A3	0	-0.6823948255883897
MAFB	MIRLET7A3	0	-0.7124376363858447
MAFG	MIRLET7A3	0	-0.16568622260234606
MAX	MIRLET7A3	0	-0.8406692390895911
MEF2A	MIRLET7A3	0	-1.0877918622290825
MYB	MIRLET7A3	0	-1.0833813591496673
MYC	MIRLET7A3	0	-0.6009094860843992
MYCN	MIRLET7A3	0	-0.808325858283373
NFATC2	MIRLET7A3	0	0.04065323186524693
NFE2L1	MIRLET7A3	0	-0.15155434245139857
NFE2L2	MIRLET7A3	0	-0.9344346243980767
NFIC	MIRLET7A3	1	3.7962090019992987
NFIL3	MIRLET7A3	0	-0.911401783192132
NFKB1	MIRLET7A3	0	-0.9274242866776161
NFYA	MIRLET7A3	0	-0.7294263970928427
NKX2-5	MIRLET7A3	0	-0.26489809211714604
NKX3-1	MIRLET7A3	0	-0.503453661756713
NR1H2	MIRLET7A3	0	-1.0118186424263953
NR2E3	MIRLET7A3	0	-0.10803442014181527
NR2F1	MIRLET7A3	0	-0.8894512371446954
NR3C1	MIRLET7A3	0	-0.9103870173293311
NR4A2	MIRLET7A3	1	3.3851086434690387
PAX5	MIRLET7A3	0	-0.611340511309206
PAX6	MIRLET7A3	0	-0.8783434039760531
PBX1	MIRLET7A3	0	-0.9548251076691863
POU5F1	MIRLET7A3	0	-0.8437012373839161
PPARG	MIRLET7A3	0	-0.8989653280971437
PRRX2	MIRLET7A3	0	-0.2446207285625934
REL	MIRLET7A3	0	-0.9507699003873034
RELA	MIRLET7A3	0	-1.0687947385397498
RORA	MIRLET7A3	0	-0.7858434516546482
RUNX1	MIRLET7A3	0	-0.7261056403824074
RXRA	MIRLET7A3	0	-0.8869816643688233
SOX10	MIRLET7A3	1	3.895687816649003
SOX2	MIRLET7A3	0	-0.8450109132649235
SOX5	MIRLET7A3	0	0.18695066160393817
SP1	MIRLET7A3	0	0.10819586821791866
SPI1	MIRLET7A3	1	3.7829214524216255
SPIB	MIRLET7A3	0	0.04301236927800168
SRF	MIRLET7A3	0	-1.1265420276376759
SRY	MIRLET7A3	0	-0.9355010524274108
STAT1	MIRLET7A3	0	-1.006771790392288
STAT3	MIRLET7A3	0	-0.8241589366520012
TAL1	MIRLET7A3	0	-0.7691298204971155
TBP	MIRLET7A3	0	-1.0247744074434335
TCF3	MIRLET7A3	0	-0.9608787544751229
TEAD1	MIRLET7A3	0	-0.9823648766120249
TFAP2A	MIRLET7A3	0	-0.595340983307018
TLX1	MIRLET7A3	0	-0.5741963742134556
TP53	MIRLET7A3	0	-0.9964313398972855
USF1	MIRLET7A3	0	-0.5092534864324941
VDR	MIRLET7A3	0	-0.9320558955269005
YY1	MIRLET7A3	1	3.5314770100948283
AHR	MKNK1	0	-1.5844685990947789
AR	MKNK1	0	-1.5844685990947782
ARID3A	MKNK1	0	-1.5844685990947782
ARNT	MKNK1	1	3.4352690534683306
BRCA1	MKNK1	0	0.042664730436451456
CEBPA	MKNK1	0	-0.8437979186545986
CREB1	MKNK1	0	-0.8878729795432623
DDIT3	MKNK1	0	-0.8787005996770707
E2F1	MKNK1	0	-1.1704046172119056
EGR1	MKNK1	0	-0.775436098207466
ELK1	MKNK1	0	-1.032346844110855
ELK4	MKNK1	0	-1.2397461447151912
EN1	MKNK1	0	-0.7830643315741228
ESR1	MKNK1	0	-0.8692479049377804
ESR2	MKNK1	0	-0.9530136215653159
ETS1	MKNK1	1	3.8862306178133057
EWSR1	MKNK1	0	-0.9372534034342151
FLI1	MKNK1	0	-0.9344485708802108
FOXA1	MKNK1	0	-1.0691556658592882
FOXA2	MKNK1	0	-1.0843349059978054
FOXD3	MKNK1	0	-1.0369375431195769
FOXF2	MKNK1	0	-1.3106948512441583
GABPA	MKNK1	1	2.8132944631396017
GATA1	MKNK1	0	-0.8931820385183934
GATA2	MKNK1	1	3.7196723428870495
GATA3	MKNK1	0	0.45493802891282353
HAND1	MKNK1	0	-1.2808001489455199
HIF1A	MKNK1	0	-0.6194848321295144
HLF	MKNK1	0	-1.010842961187245
HNF4A	MKNK1	0	-1.3068987809808572
HOXA5	MKNK1	0	-1.1057321310491974
IRF1	MKNK1	0	-0.8883567249674382
IRF2	MKNK1	0	-1.0612295824419156
JUN	MKNK1	1	3.7919385926517584
KLF4	MKNK1	0	-1.3194962226477889
MAFB	MKNK1	0	-0.958389915161588
MAFG	MKNK1	0	0.17642689307406811
MAX	MKNK1	0	-1.2732394974358163
MEF2A	MKNK1	0	-0.933602046499821
MYB	MKNK1	0	-0.9994960786087856
MYC	MKNK1	0	-1.1879993223706495
MYCN	MKNK1	0	-1.2103435379294198
NFATC2	MKNK1	1	3.543700259408978
NFE2L1	MKNK1	0	0.2969763550692277
NFE2L2	MKNK1	0	-0.9751536006144819
NFIC	MKNK1	1	3.6189474005718676
NFIL3	MKNK1	0	-1.0424918241944583
NFKB1	MKNK1	0	-0.8953955948630353
NFYA	MKNK1	0	-1.0577964381340699
NKX2-5	MKNK1	0	-0.15751949511718952
NKX3-1	MKNK1	0	-0.15874603243746518
NR1H2	MKNK1	0	-0.9271892920745161
NR2E3	MKNK1	1	3.2473463123786033
NR2F1	MKNK1	0	-1.2149414203529443
NR3C1	MKNK1	0	-0.9413457876071535
NR4A2	MKNK1	0	-1.0387983760359822
PAX5	MKNK1	0	-1.0496580435737457
PAX6	MKNK1	0	-1.2023540602435758
PBX1	MKNK1	0	-1.115285279076066
POU5F1	MKNK1	0	-1.194504930517807
PPARG	MKNK1	0	-0.9571555070482485
PRRX2	MKNK1	1	3.8416971011297356
REL	MKNK1	0	-1.171892776398243
RELA	MKNK1	0	-1.1707267756679163
RORA	MKNK1	0	-1.1704960796309012
RUNX1	MKNK1	0	-1.1998859252507936
RXRA	MKNK1	0	-1.3043074306390927
SOX10	MKNK1	0	-0.5222267832504224
SOX2	MKNK1	0	-1.1328155501252124
SOX5	MKNK1	1	3.0432126263964054
SP1	MKNK1	0	-0.33975498818902944
SPI1	MKNK1	1	3.6368226831545787
SPIB	MKNK1	1	3.949602633827218
SRF	MKNK1	0	-1.220672287851153
SRY	MKNK1	0	-1.044888588987884
STAT1	MKNK1	0	-1.0525343229088064
STAT3	MKNK1	0	-0.9243633990882086
TAL1	MKNK1	0	-1.0755296560728205
TBP	MKNK1	0	-1.0506204373817758
TCF3	MKNK1	0	-1.1220341577477757
TEAD1	MKNK1	0	-1.2182500108663552
TFAP2A	MKNK1	0	-0.9359651047876376
TLX1	MKNK1	0	-0.9236488782177926
TP53	MKNK1	0	-1.0898860202884577
USF1	MKNK1	0	-0.9324170624435946
VDR	MKNK1	0	-1.130137137298451
YY1	MKNK1	1	3.8272282694149156
AHR	MMADHC	0	-1.5697654207248142
AR	MMADHC	0	-1.5697654207248146
ARID3A	MMADHC	0	-1.5697654207248146
ARNT	MMADHC	1	2.9176770874703597
BRCA1	MMADHC	0	-0.25793313089296843
CEBPA	MMADHC	0	-0.7902361271710354
CREB1	MMADHC	0	-1.0530574508493413
DDIT3	MMADHC	0	-1.0539482616055986
E2F1	MMADHC	0	-1.1961919022216767
EGR1	MMADHC	0	-0.999367309865492
ELK1	MMADHC	0	-1.1087588817712695
ELK4	MMADHC	0	-1.1841935957962209
EN1	MMADHC	0	-1.001073859071228
ESR1	MMADHC	0	-1.1507429960000632
ESR2	MMADHC	0	-1.1480506429692547
ETS1	MMADHC	1	3.4459232497741192
EWSR1	MMADHC	0	-0.9825255588529938
FLI1	MMADHC	0	-0.9833832443822849
FOXA1	MMADHC	0	-1.0435658774174363
FOXA2	MMADHC	0	-1.0933630189839616
FOXD3	MMADHC	0	-1.0409661289789107
FOXF2	MMADHC	0	-1.1024983718639336
GABPA	MMADHC	0	-1.0706688461201765
GATA1	MMADHC	0	-0.9235971471752602
GATA2	MMADHC	1	3.4182032366637505
GATA3	MMADHC	1	3.48942760040448
HAND1	MMADHC	0	-1.1343032545834462
HIF1A	MMADHC	0	-1.0030414338374687
HLF	MMADHC	0	-1.0969503200118726
HNF4A	MMADHC	0	-1.2422244260799353
HOXA5	MMADHC	0	-1.1281095736222782
IRF1	MMADHC	0	-0.9902782305525862
IRF2	MMADHC	0	-1.03163526225327
JUN	MMADHC	0	0.28666922104949033
KLF4	MMADHC	0	-1.3824496420662349
MAFB	MMADHC	0	-1.188851321337534
MAFG	MMADHC	1	3.6284118387530055
MAX	MMADHC	0	-1.313892998644559
MEF2A	MMADHC	0	-0.9439680711521664
MYB	MMADHC	0	-1.0831403773836472
MYC	MMADHC	0	-1.2498046148891293
MYCN	MMADHC	0	-1.2428613682734948
NFATC2	MMADHC	1	3.1965795004923283
NFE2L1	MMADHC	1	3.678091665933468
NFE2L2	MMADHC	0	-0.9622939646944532
NFIC	MMADHC	0	-0.31614583308302613
NFIL3	MMADHC	0	-1.0664215271562054
NFKB1	MMADHC	0	-1.0891161549853292
NFYA	MMADHC	0	-1.2802352511044433
NKX2-5	MMADHC	1	3.2908690947655597
NKX3-1	MMADHC	1	3.441161643819364
NR1H2	MMADHC	0	-1.0130475813707915
NR2E3	MMADHC	0	0.01700842811399497
NR2F1	MMADHC	0	-1.1906040224649936
NR3C1	MMADHC	0	-1.1445830958634433
NR4A2	MMADHC	0	-0.8168320351644736
PAX5	MMADHC	0	-1.1948599867965406
PAX6	MMADHC	0	-0.9212969123262624
PBX1	MMADHC	0	-1.1739400029605245
POU5F1	MMADHC	0	-0.9605395604400739
PPARG	MMADHC	0	-1.1582585020614822
PRRX2	MMADHC	1	3.8263537643768215
REL	MMADHC	0	-1.2330629579035213
RELA	MMADHC	0	-1.3367642668542878
RORA	MMADHC	0	-1.1031741981612146
RUNX1	MMADHC	0	-1.2632134644110602
RXRA	MMADHC	0	-1.2776107157435228
SOX10	MMADHC	1	3.4031822831281016
SOX2	MMADHC	0	-1.1036313519257002
SOX5	MMADHC	1	3.318798409343436
SP1	MMADHC	0	-0.7153993309321773
SPI1	MMADHC	1	3.324896165581927
SPIB	MMADHC	1	3.5228136235077225
SRF	MMADHC	0	-0.969511040525833
SRY	MMADHC	0	-1.0773107120704724
STAT1	MMADHC	0	-1.2321835891995385
STAT3	MMADHC	0	-1.0201114418859125
TAL1	MMADHC	0	-0.9581271259949262
TBP	MMADHC	0	-1.1565018664192441
TCF3	MMADHC	0	-1.1338489418324524
TEAD1	MMADHC	0	-1.193697365870971
TFAP2A	MMADHC	0	-1.1069608622973972
TLX1	MMADHC	0	-1.1561577818928062
TP53	MMADHC	0	-1.1395673246794764
USF1	MMADHC	0	-1.1566136837318526
VDR	MMADHC	0	-1.1921438123530714
YY1	MMADHC	1	3.4261034765565084
AHR	MMP14	0	-1.5045252899184147
AR	MMP14	0	-1.5045252899184147
ARID3A	MMP14	0	-1.5045252899184147
ARNT	MMP14	1	3.197455668283808
BRCA1	MMP14	1	2.7449260828665825
CEBPA	MMP14	0	-0.9305261108928983
CREB1	MMP14	0	-0.7308087517547427
DDIT3	MMP14	0	-1.0528991817980335
E2F1	MMP14	0	-0.8818752314263442
EGR1	MMP14	0	-0.5831005763701049
ELK1	MMP14	0	-1.1196452323847395
ELK4	MMP14	0	-0.9642350996062916
EN1	MMP14	0	-1.0591352717137996
ESR1	MMP14	0	-1.0146427117511385
ESR2	MMP14	0	-0.8856061065566667
ETS1	MMP14	1	3.187916194118112
EWSR1	MMP14	0	-1.1217019229387537
FLI1	MMP14	0	-1.1185482751046447
FOXA1	MMP14	1	9.922739290929853
FOXA2	MMP14	0	-1.1104178290006028
FOXD3	MMP14	0	-0.9424154050736803
FOXF2	MMP14	0	-1.0648665570293983
GABPA	MMP14	0	-0.6660855965993561
GATA1	MMP14	0	-0.9456164076594256
GATA2	MMP14	1	3.024031744592201
GATA3	MMP14	1	2.8864521287688056
HAND1	MMP14	0	-1.038960879787754
HIF1A	MMP14	1	3.7821011330666594
HLF	MMP14	0	-0.9737804029686713
HNF4A	MMP14	0	-1.0769726807477966
HOXA5	MMP14	0	-1.1405142018838863
IRF1	MMP14	0	-1.0551251504163472
IRF2	MMP14	0	-0.9971854430089238
JUN	MMP14	0	0.15323225607359192
KLF4	MMP14	0	-0.9753438359408801
MAFB	MMP14	0	-0.971787393792097
MAFG	MMP14	1	3.168816299803656
MAX	MMP14	0	-1.0429193421393261
MEF2A	MMP14	0	-1.0820254016257609
MYB	MMP14	0	-1.0277927577901163
MYC	MMP14	0	-0.8507100088353244
MYCN	MMP14	0	-0.9646466453034048
NFATC2	MMP14	1	2.784164044979418
NFE2L1	MMP14	1	3.206524150815687
NFE2L2	MMP14	0	-0.8079415352931223
NFIC	MMP14	0	-0.4594853355243029
NFIL3	MMP14	0	-0.9830102939520454
NFKB1	MMP14	0	-1.134627195419307
NFYA	MMP14	0	-0.9412797743094713
NKX2-5	MMP14	0	-0.3214272751689678
NKX3-1	MMP14	0	-0.4904443076561078
NR1H2	MMP14	0	-1.004649556284554
NR2E3	MMP14	0	-0.19464524883855203
NR2F1	MMP14	0	-0.9616889742699984
NR3C1	MMP14	0	-1.0803134425540535
NR4A2	MMP14	0	-1.0144084211766229
PAX5	MMP14	1	2.808017335887836
PAX6	MMP14	0	-0.8521246212450527
PBX1	MMP14	0	-1.0095299402753795
POU5F1	MMP14	0	-1.0939470710028387
PPARG	MMP14	0	-1.1294061959699024
PRRX2	MMP14	1	3.1818126410185754
REL	MMP14	0	-1.0222941273443018
RELA	MMP14	0	-1.169964348260327
RORA	MMP14	0	-0.9258437232882288
RUNX1	MMP14	0	-0.8906827355389346
RXRA	MMP14	0	-1.2416135055691406
SOX10	MMP14	1	3.1698312399582633
SOX2	MMP14	0	-1.0270004565409538
SOX5	MMP14	1	2.9499002740824922
SP1	MMP14	1	2.8040551748401263
SPI1	MMP14	0	-0.1023974808842225
SPIB	MMP14	1	2.9502537833783884
SRF	MMP14	0	-1.3038027556414011
SRY	MMP14	0	-0.9289724981786185
STAT1	MMP14	0	-1.2096988769707813
STAT3	MMP14	0	-1.1170268113235113
TAL1	MMP14	0	-0.8632582873525192
TBP	MMP14	0	-1.1225715413801747
TCF3	MMP14	0	-1.1055420607618918
TEAD1	MMP14	0	-1.1158351781320968
TFAP2A	MMP14	0	-0.7431535182774915
TLX1	MMP14	0	-1.0229473956574042
TP53	MMP14	0	-1.076726928093029
USF1	MMP14	0	-0.8534278856882537
VDR	MMP14	0	-1.133313776972007
YY1	MMP14	1	3.3447428682470886
AHR	MMP21	0	-1.4078918987623956
AR	MMP21	0	-1.4078918987623958
ARID3A	MMP21	0	-1.4078918987623943
ARNT	MMP21	1	2.575381576780082
BRCA1	MMP21	0	-0.30944934834051613
CEBPA	MMP21	0	-0.5532996016400565
CREB1	MMP21	0	-1.0529473952310522
DDIT3	MMP21	0	-1.0943671548150231
E2F1	MMP21	0	-0.920307754184527
EGR1	MMP21	0	-0.7197142520629295
ELK1	MMP21	0	-0.8794162581464928
ELK4	MMP21	0	-0.7959897388631381
EN1	MMP21	0	-1.1706435106952058
ESR1	MMP21	0	-1.151436928424623
ESR2	MMP21	0	-1.20232379151038
ETS1	MMP21	1	2.6773478394505488
EWSR1	MMP21	0	-1.0141286117778923
FLI1	MMP21	0	-1.0195755988565463
FOXA1	MMP21	0	-0.9531793323266919
FOXA2	MMP21	0	-0.8902214465823094
FOXD3	MMP21	0	-1.0762154410691958
FOXF2	MMP21	1	7.025087062241825
GABPA	MMP21	0	-0.9212176735315578
GATA1	MMP21	0	-0.9810403569451647
GATA2	MMP21	1	2.8466164549926507
GATA3	MMP21	1	2.9554719251728736
HAND1	MMP21	0	-0.729443083323439
HIF1A	MMP21	0	-0.9897978134105948
HLF	MMP21	0	-1.0527299956089575
HNF4A	MMP21	0	-0.7956507265289264
HOXA5	MMP21	0	-1.0007533421064883
IRF1	MMP21	0	-1.2213244322347985
IRF2	MMP21	0	-1.0752939851039363
JUN	MMP21	0	-0.7738037983394316
KLF4	MMP21	0	-0.7025242698102394
MAFB	MMP21	0	-0.8103987167539402
MAFG	MMP21	1	3.012705135384496
MAX	MMP21	1	4.156247727662927
MEF2A	MMP21	0	-1.0803111397441294
MYB	MMP21	0	-1.1678308230858803
MYC	MMP21	1	4.282722842984537
MYCN	MMP21	0	-0.4321465500521402
NFATC2	MMP21	0	-0.1406052531823474
NFE2L1	MMP21	1	3.0455387925164015
NFE2L2	MMP21	0	-0.9026722697507756
NFIC	MMP21	1	2.8492997518231973
NFIL3	MMP21	0	-0.9115245638581413
NFKB1	MMP21	0	-1.1097066423994706
NFYA	MMP21	0	-0.9002401791172188
NKX2-5	MMP21	0	-0.18426343647179408
NKX3-1	MMP21	1	2.843991438654141
NR1H2	MMP21	0	-1.055734185083366
NR2E3	MMP21	0	-0.27696106094188677
NR2F1	MMP21	0	-0.9580378734066863
NR3C1	MMP21	0	-0.98124738020546
NR4A2	MMP21	0	-0.5704535544362711
PAX5	MMP21	0	-0.8489844366445589
PAX6	MMP21	0	-0.8534081766069845
PBX1	MMP21	0	-1.0084700214073086
POU5F1	MMP21	0	-0.7525855404143139
PPARG	MMP21	0	-0.9519658119857509
PRRX2	MMP21	1	2.9910689657516447
REL	MMP21	0	-0.9911615125213878
RELA	MMP21	0	-1.079313770672306
RORA	MMP21	0	-0.8408233512365418
RUNX1	MMP21	0	-0.7512127897494615
RXRA	MMP21	0	-1.0710154991144465
SOX10	MMP21	1	3.323801265956221
SOX2	MMP21	0	-0.812101611165594
SOX5	MMP21	1	3.252377094378382
SP1	MMP21	0	-0.502165922969527
SPI1	MMP21	1	3.000906775158637
SPIB	MMP21	0	-0.34865634746991536
SRF	MMP21	0	-0.9476043642492955
SRY	MMP21	0	-0.8824051641458123
STAT1	MMP21	0	-1.074335468383676
STAT3	MMP21	0	-0.8981795625675132
TAL1	MMP21	0	-0.8352310358256878
TBP	MMP21	0	-0.6547340928926648
TCF3	MMP21	0	-0.9621903078000577
TEAD1	MMP21	0	-0.753793128930308
TFAP2A	MMP21	0	-1.0610189970137256
TLX1	MMP21	0	-0.6687676513130058
TP53	MMP21	0	-0.9851844970297235
USF1	MMP21	1	2.881341919818696
VDR	MMP21	0	-0.9097042647639048
YY1	MMP21	1	2.6137354414587763
AHR	MND1	0	-1.6688522739625409
AR	MND1	0	-1.6688522739625409
ARID3A	MND1	0	-1.6688522739625413
ARNT	MND1	1	3.1020135049772115
BRCA1	MND1	1	3.0372169690753448
CEBPA	MND1	0	-0.8383684937424896
CREB1	MND1	0	-0.9955415536882445
DDIT3	MND1	0	-1.206183525431575
E2F1	MND1	1	3.306722045749201
EGR1	MND1	1	2.8522812591583104
ELK1	MND1	0	-1.0222281635309642
ELK4	MND1	0	-1.0148885608429064
EN1	MND1	0	-1.3197135291239432
ESR1	MND1	0	-1.3137363111543032
ESR2	MND1	0	-1.2861253313989836
ETS1	MND1	1	3.2275145740294233
EWSR1	MND1	0	-1.1771022280359271
FLI1	MND1	0	-1.1800504624051673
FOXA1	MND1	0	-1.0566084030355152
FOXA2	MND1	0	-1.0990169061533162
FOXD3	MND1	0	-1.1797128895105082
FOXF2	MND1	0	-1.0192401048648725
GABPA	MND1	0	-0.962737936956578
GATA1	MND1	0	-1.1406187708551532
GATA2	MND1	1	3.4726645950107145
GATA3	MND1	0	0.29065354605057453
HAND1	MND1	0	-1.0017649024136979
HIF1A	MND1	0	-1.1323121407313983
HLF	MND1	0	-1.1795811866443677
HNF4A	MND1	0	-1.0794606089814103
HOXA5	MND1	0	-1.2201974171788141
IRF1	MND1	0	-1.3443443749640354
IRF2	MND1	0	-1.225577637038072
JUN	MND1	0	-0.19018262865222668
KLF4	MND1	0	-0.8632176204201726
MAFB	MND1	0	-1.0119930931388286
MAFG	MND1	1	3.4650333224457954
MAX	MND1	0	-1.0551558900869757
MEF2A	MND1	0	-1.2211812009890182
MYB	MND1	0	-1.2730246697225303
MYC	MND1	0	-0.8938661117711126
MYCN	MND1	0	-1.079840881736352
NFATC2	MND1	1	3.559536098083536
NFE2L1	MND1	1	3.508328323446091
NFE2L2	MND1	0	-0.988155530860439
NFIC	MND1	1	3.4406455013246653
NFIL3	MND1	0	-1.1421349232093085
NFKB1	MND1	0	-0.9946424240298728
NFYA	MND1	0	-1.0735336422773358
NKX2-5	MND1	0	-0.12752337168518088
NKX3-1	MND1	0	-0.3531425251978346
NR1H2	MND1	0	-1.2184636310448032
NR2E3	MND1	0	0.011482512077602664
NR2F1	MND1	0	-1.1719370306479011
NR3C1	MND1	0	-1.1576592292018972
NR4A2	MND1	1	2.8229760091096496
PAX5	MND1	0	-0.8658972315058325
PAX6	MND1	0	-0.8968732840082123
PBX1	MND1	0	-1.2017561828363847
POU5F1	MND1	0	-1.0461566813801468
PPARG	MND1	0	-1.1572437835513556
PRRX2	MND1	1	3.553716930777217
REL	MND1	0	-1.193533187074239
RELA	MND1	0	-1.2742011471565446
RORA	MND1	0	-1.0459986031883102
RUNX1	MND1	0	-0.9843836631052614
RXRA	MND1	0	-1.1284420690337331
SOX10	MND1	1	3.7779951359213433
SOX2	MND1	0	-1.0502062580870752
SOX5	MND1	1	3.4929549250269116
SP1	MND1	0	-0.03932801154001864
SPI1	MND1	1	3.4649487622011494
SPIB	MND1	0	0.09554144383463174
SRF	MND1	0	-1.2318348896822502
SRY	MND1	0	-1.113205692033597
STAT1	MND1	0	-1.1969024760349285
STAT3	MND1	0	-1.100045561168086
TAL1	MND1	0	-1.1751687050162694
TBP	MND1	0	-1.1676752360050926
TCF3	MND1	0	-1.1474200374247796
TEAD1	MND1	0	-1.1020762117750331
TFAP2A	MND1	0	-0.9357408399919493
TLX1	MND1	0	-0.8221142140323178
TP53	MND1	0	-0.9420917453586262
USF1	MND1	0	-0.7570822126563526
VDR	MND1	0	-1.0474479546089115
YY1	MND1	1	3.167423763578082
AHR	MOCS1	0	-1.6471280145338087
AR	MOCS1	0	-1.6471280145338092
ARID3A	MOCS1	0	-1.6471280145338092
ARNT	MOCS1	1	2.800640123025862
BRCA1	MOCS1	0	0.040339971089237696
CEBPA	MOCS1	0	-0.7125597132147805
CREB1	MOCS1	0	-1.1966408299527111
DDIT3	MOCS1	0	-1.1248722397815976
E2F1	MOCS1	0	-1.0972648039118569
EGR1	MOCS1	0	-0.6116868004031412
ELK1	MOCS1	0	-1.0647580708564262
ELK4	MOCS1	0	-1.0569101053792656
EN1	MOCS1	0	-1.1902581786308741
ESR1	MOCS1	0	-1.3232806863035094
ESR2	MOCS1	0	-1.3330811293731175
ETS1	MOCS1	1	3.09768816463623
EWSR1	MOCS1	0	-1.210775018432141
FLI1	MOCS1	0	-1.2145968531510565
